# Generated=20150326-16:09:00, User=unsj
# Linux keira-ubuntu 3.5.0-17-generic #28-Ubuntu SMP Tue Oct 9 19:31:23 UTC 2012 x86_64 x86_64 x86_64 GNU/Linux
# Machine (5958MB)
#   Socket L#0 + L3 L#0 (12MB)
#     L2 L#0 (256KB) + L1 L#0 (32KB) + Core L#0 + PU L#0 (P#0)
#     L2 L#1 (256KB) + L1 L#1 (32KB) + Core L#1 + PU L#1 (P#2)
#     L2 L#2 (256KB) + L1 L#2 (32KB) + Core L#2 + PU L#2 (P#4)
#     L2 L#3 (256KB) + L1 L#3 (32KB) + Core L#3 + PU L#3 (P#6)
#     L2 L#4 (256KB) + L1 L#4 (32KB) + Core L#4 + PU L#4 (P#8)
#     L2 L#5 (256KB) + L1 L#5 (32KB) + Core L#5 + PU L#5 (P#10)
#   Socket L#1 + L3 L#1 (12MB)
#     L2 L#6 (256KB) + L1 L#6 (32KB) + Core L#6 + PU L#6 (P#1)
#     L2 L#7 (256KB) + L1 L#7 (32KB) + Core L#7 + PU L#7 (P#3)
#     L2 L#8 (256KB) + L1 L#8 (32KB) + Core L#8 + PU L#8 (P#5)
#     L2 L#9 (256KB) + L1 L#9 (32KB) + Core L#9 + PU L#9 (P#7)
#     L2 L#10 (256KB) + L1 L#10 (32KB) + Core L#10 + PU L#10 (P#9)
#     L2 L#11 (256KB) + L1 L#11 (32KB) + Core L#11 + PU L#11 (P#11)
ExperimentNumber,Algorithm,NumberOfThreads,InputFile,LengthOfText,ElapsedTimeSec,Instructions,LLCReadMisses,LLCWriteMisses
1044,psa,2,/home/unsj/datasets/english.16MB,16777215,18.356719,132731201980,19284452,11927158
1045,psa,2,/home/unsj/datasets/proteins.64MB,67108863,92.336954,707931023899,227167398,76265330
1046,psa,2,/home/unsj/datasets/proteins.64MB,67108863,94.887079,707916287647,225278948,77109802
1047,psa,2,/home/unsj/datasets/proteins.64MB,67108863,92.340601,707916396571,162369526,77279475
1048,psa,2,/home/unsj/datasets/english.1MB,1048575,1.046366,7338144478,94320,814793
1049,psa,2,/home/unsj/datasets/english.1MB,1048575,1.048744,7337629112,116564,826500
1050,psa,2,/home/unsj/datasets/english.1MB,1048575,1.049838,7337384962,131357,793772
1051,psa,2,/home/unsj/datasets/proteins.64MB,67108863,55.172688,368148547088,224139948,35539465
1052,psa,2,/home/unsj/datasets/proteins.64MB,67108863,58.957734,368154215293,222593462,35803940
1053,psa,2,/home/unsj/datasets/proteins.64MB,67108863,59.008962,368154926953,225547429,35655007
1054,psa,2,/home/unsj/datasets/english.1MB,1048575,0.650347,3771102779,98461,147170
1055,psa,2,/home/unsj/datasets/english.1MB,1048575,0.675442,3878640635,90370,153008
1056,psa,2,/home/unsj/datasets/english.1MB,1048575,0.654943,3748841674,96978,115805
1057,psa,2,/home/unsj/datasets/proteins.64MB,67108863,72.842846,536778491147,225886177,55876577
1058,psa,2,/home/unsj/datasets/proteins.64MB,67108863,77.224223,536786181797,221591422,56243539
1059,psa,2,/home/unsj/datasets/proteins.64MB,67108863,76.668084,536786594328,225223594,56220453
1060,psa,2,/home/unsj/datasets/english.1MB,1048575,0.714155,4645099277,55533,482612
1061,psa,2,/home/unsj/datasets/english.1MB,1048575,0.719862,4645210985,75735,473322
1062,psa,2,/home/unsj/datasets/english.1MB,1048575,0.719340,4645080649,46786,472505
1063,psa,2,/home/unsj/datasets/proteins.8MB,8388607,9.572260,74017917764,3744796,8030328
1064,psa,2,/home/unsj/datasets/proteins.8MB,8388607,9.920696,74014450881,3899112,8031718
1065,psa,2,/home/unsj/datasets/proteins.8MB,8388607,10.460110,74014934590,3847385,7939204
1066,psa,2,/home/unsj/datasets/english.2MB,2097151,2.260101,15852032750,425977,1727759
1067,psa,2,/home/unsj/datasets/english.2MB,2097151,2.281764,15850909751,438590,1724673
1068,psa,2,/home/unsj/datasets/english.2MB,2097151,2.257493,15850899781,429474,1709053
1069,psa,2,/home/unsj/datasets/proteins.8MB,8388607,4.952900,31908549393,3456344,2876649
1070,psa,2,/home/unsj/datasets/proteins.8MB,8388607,4.903035,31908624280,3407735,2904503
1071,psa,2,/home/unsj/datasets/proteins.8MB,8388607,4.862338,31908574118,3488891,2890596
1072,psa,2,/home/unsj/datasets/english.2MB,2097151,0.930998,4696053426,327263,394771
1073,psa,2,/home/unsj/datasets/english.2MB,2097151,0.880328,4696073421,326801,406102
1074,psa,2,/home/unsj/datasets/english.2MB,2097151,0.904034,4696175009,336412,399978
1075,psa,2,/home/unsj/datasets/proteins.8MB,8388607,7.359744,52744703729,3626536,5384572
1076,psa,2,/home/unsj/datasets/proteins.8MB,8388607,7.091614,52744595352,3445665,5415278
1077,psa,2,/home/unsj/datasets/proteins.8MB,8388607,7.195665,52744409743,3486410,5416871
1078,psa,2,/home/unsj/datasets/english.2MB,2097151,1.610879,10475309855,359366,1089694
1079,psa,2,/home/unsj/datasets/english.2MB,2097151,1.592721,10475302943,216674,1090595
1080,psa,2,/home/unsj/datasets/english.2MB,2097151,1.600236,10475333533,230030,1090283
1081,psa,1,/home/unsj/datasets/english.32MB,33554431,94.320962,373770165672,54956248,35904492
1082,psa,1,/home/unsj/datasets/english.32MB,33554431,95.931779,373756723144,58801418,35895677
1083,psa,1,/home/unsj/datasets/english.32MB,33554431,95.214394,373756872276,57979535,35905109
1084,psa,1,/home/unsj/datasets/dna.128MB,134217727,478.155107,1501212761512,574146865,162831227
1085,psa,1,/home/unsj/datasets/dna.128MB,134217727,510.361752,1501607712796,561712059,163138741
1086,psa,1,/home/unsj/datasets/dna.128MB,134217727,461.209727,1501179602065,551226429,163056236
1087,psa,1,/home/unsj/datasets/english.32MB,33554431,57.763711,202852443821,54820052,15668806
1088,psa,1,/home/unsj/datasets/english.32MB,33554431,60.368928,202841664899,55704068,15800950
1089,psa,1,/home/unsj/datasets/english.32MB,33554431,58.441756,202836712306,55596410,15611206
1090,psa,1,/home/unsj/datasets/dna.128MB,134217727,269.020733,814273708797,595752314,80010411
1091,psa,1,/home/unsj/datasets/dna.128MB,134217727,267.926432,814201476210,589023420,79951759
1092,psa,1,/home/unsj/datasets/dna.128MB,134217727,269.385075,814193952471,592147940,80021138
1093,psa,1,/home/unsj/datasets/english.32MB,33554431,76.716437,287968056649,61323561,25699233
1094,psa,1,/home/unsj/datasets/english.32MB,33554431,76.924743,287968022591,61877546,25704847
1095,psa,1,/home/unsj/datasets/english.32MB,33554431,78.883722,287969984294,60535385,26023844
1096,psa,1,/home/unsj/datasets/dna.128MB,134217727,370.433208,1158102919071,578633707,121260617
1097,psa,1,/home/unsj/datasets/dna.128MB,134217727,367.493275,1158131880230,563953138,121356438
1098,psa,1,/home/unsj/datasets/dna.128MB,134217727,366.840273,1158123542726,562328999,121377640
1099,psa,1,/home/unsj/datasets/english.4MB,4194303,9.323807,36781349615,869458,3706900
1100,psa,1,/home/unsj/datasets/english.4MB,4194303,9.477808,36779763466,867954,3701038
1101,psa,1,/home/unsj/datasets/english.4MB,4194303,9.458720,36779374055,878448,3701157
1102,psa,1,/home/unsj/datasets/dna.16MB,16777215,40.695796,157787625461,14497766,17121234
1103,psa,1,/home/unsj/datasets/dna.16MB,16777215,41.314856,157780388974,14636739,17132218
1104,psa,1,/home/unsj/datasets/dna.16MB,16777215,40.126740,157778333768,14516100,16874601
1105,psa,1,/home/unsj/datasets/english.4MB,4194303,4.820911,14977797507,878869,1146670
1106,psa,1,/home/unsj/datasets/english.4MB,4194303,4.760238,14977808994,868824,1118872
1107,psa,1,/home/unsj/datasets/english.4MB,4194303,4.761300,14977840057,873411,1121338
1108,psa,1,/home/unsj/datasets/dna.16MB,16777215,22.078322,71514618583,14461126,6818012
1109,psa,1,/home/unsj/datasets/dna.16MB,16777215,22.086349,71514416854,14459636,6823813
1110,psa,1,/home/unsj/datasets/dna.16MB,16777215,22.228329,71514942935,14553771,6843131
1111,psa,1,/home/unsj/datasets/english.4MB,4194303,7.139369,26046486040,734288,2426912
1112,psa,1,/home/unsj/datasets/english.4MB,4194303,7.068258,26046448730,749726,2420358
1113,psa,1,/home/unsj/datasets/english.4MB,4194303,7.082110,26046454534,760879,2452253
1114,psa,1,/home/unsj/datasets/dna.16MB,16777215,30.944749,114870432677,13963882,11796777
1115,psa,1,/home/unsj/datasets/dna.16MB,16777215,31.448947,114871393656,14038805,11935884
1116,psa,1,/home/unsj/datasets/dna.16MB,16777215,30.904913,114870669721,14147267,11787881
1117,psa,1,/home/unsj/datasets/english.64MB,67108863,215.918095,839299525808,171128642,76028534
1118,psa,1,/home/unsj/datasets/english.64MB,67108863,215.612175,839269170033,170376052,75993784
1119,psa,1,/home/unsj/datasets/english.64MB,67108863,220.998066,839268697943,172485431,77093473
1120,psa,1,/home/unsj/datasets/dna.1MB,1048575,2.113116,7393928301,122789,814086
1121,psa,1,/home/unsj/datasets/dna.1MB,1048575,2.133294,7393513265,130034,809638
1122,psa,1,/home/unsj/datasets/dna.1MB,1048575,2.113021,7393393506,122381,807959
1123,psa,1,/home/unsj/datasets/english.64MB,67108863,140.458397,497459430785,169436424,35453463
1124,psa,1,/home/unsj/datasets/english.64MB,67108863,146.633416,497466385098,171070505,35856854
1125,psa,1,/home/unsj/datasets/english.64MB,67108863,146.672440,497466169542,170863550,35824963
1126,psa,1,/home/unsj/datasets/dna.1MB,1048575,0.665904,1507767092,101163,153997
1127,psa,1,/home/unsj/datasets/dna.1MB,1048575,0.664772,1507764574,98624,112813
1128,psa,1,/home/unsj/datasets/dna.1MB,1048575,0.664403,1507690607,97786,120326
1129,psa,1,/home/unsj/datasets/english.64MB,67108863,177.084671,667587984671,168289144,55632314
1130,psa,1,/home/unsj/datasets/english.64MB,67108863,183.975326,667595663876,168235707,56350802
1131,psa,1,/home/unsj/datasets/english.64MB,67108863,176.696543,667587390267,167802342,55632458
1132,psa,1,/home/unsj/datasets/dna.1MB,1048575,1.498025,4699269998,80749,471602
1133,psa,1,/home/unsj/datasets/dna.1MB,1048575,1.471438,4699316842,78750,474150
1134,psa,1,/home/unsj/datasets/dna.1MB,1048575,1.453149,4699245578,78768,468222
1135,psa,1,/home/unsj/datasets/english.8MB,8388607,20.175876,81448591729,2769186,7912536
1136,psa,1,/home/unsj/datasets/english.8MB,8388607,20.424173,81445888180,2822759,7918817
1137,psa,1,/home/unsj/datasets/english.8MB,8388607,20.744249,81445565164,2874816,8022404
1138,psa,1,/home/unsj/datasets/dna.2MB,2097151,4.270839,16022749707,348748,1749723
1139,psa,1,/home/unsj/datasets/dna.2MB,2097151,4.295711,16021761324,325392,1716906
1140,psa,1,/home/unsj/datasets/dna.2MB,2097151,4.256728,16021550107,326293,1708148
1141,psa,1,/home/unsj/datasets/english.8MB,8388607,11.318926,38310443723,2800648,2824197
1142,psa,1,/home/unsj/datasets/english.8MB,8388607,11.184900,38310122204,2708221,2799530
1143,psa,1,/home/unsj/datasets/english.8MB,8388607,11.354800,38310353575,2793389,2835084
1144,psa,1,/home/unsj/datasets/dna.2MB,2097151,1.922281,4778795763,329660,397456
1145,psa,1,/home/unsj/datasets/dna.2MB,2097151,1.869211,4778729784,329947,394743
1146,psa,1,/home/unsj/datasets/dna.2MB,2097151,1.816415,4778694821,320966,398571
1147,psa,1,/home/unsj/datasets/english.8MB,8388607,15.968261,59988803590,2493644,5360732
1148,psa,1,/home/unsj/datasets/english.8MB,8388607,15.941410,59988914790,2547554,5372906
1149,psa,1,/home/unsj/datasets/english.8MB,8388607,15.819775,59988507659,2574306,5371089
1150,psa,1,/home/unsj/datasets/dna.2MB,2097151,3.108714,10646035437,276235,1084963
1151,psa,1,/home/unsj/datasets/dna.2MB,2097151,3.108377,10646188437,281988,1075046
1152,psa,1,/home/unsj/datasets/dna.2MB,2097151,3.132133,10646081525,276680,1069524
1153,psa,1,/home/unsj/datasets/proteins.128MB,134217727,450.509409,1510372189367,515673529,163157521
1154,psa,1,/home/unsj/datasets/proteins.128MB,134217727,474.073431,1510328162501,510487251,162926443
1155,psa,1,/home/unsj/datasets/proteins.128MB,134217727,494.792789,1510662641972,507691912,163097259
1156,psa,1,/home/unsj/datasets/dna.32MB,33554431,89.320345,335617707451,59003044,36416850
1157,psa,1,/home/unsj/datasets/dna.32MB,33554431,88.212269,335600638236,59796723,36399565
1158,psa,1,/home/unsj/datasets/dna.32MB,33554431,88.666814,335598582311,59712105,36403728
1159,psa,1,/home/unsj/datasets/proteins.128MB,134217727,261.459529,832201822474,514036732,79982367
1160,psa,1,/home/unsj/datasets/proteins.128MB,134217727,246.423066,832114216663,516615511,79283600
1161,psa,1,/home/unsj/datasets/proteins.128MB,134217727,261.109962,832120958103,518348342,79912147
1162,psa,1,/home/unsj/datasets/dna.32MB,33554431,51.429673,163589098763,60887226,15821935
1163,psa,1,/home/unsj/datasets/dna.32MB,33554431,49.175494,163586450049,61603137,15596467
1164,psa,1,/home/unsj/datasets/dna.32MB,33554431,51.440781,163589068082,62391933,15749938
1165,psa,1,/home/unsj/datasets/proteins.128MB,134217727,351.065209,1168420780045,522212738,121301760
1166,psa,1,/home/unsj/datasets/proteins.128MB,134217727,340.907351,1168473064528,498431127,121246548
1167,psa,1,/home/unsj/datasets/proteins.128MB,134217727,340.347367,1168471072186,502644417,121228784
1168,psa,1,/home/unsj/datasets/dna.32MB,33554431,67.293707,249809232242,56739933,25726242
1169,psa,1,/home/unsj/datasets/dna.32MB,33554431,67.531252,249796589203,57236022,25699951
1170,psa,1,/home/unsj/datasets/dna.32MB,33554431,67.658943,249794326538,57215118,25693234
1171,psa,1,/home/unsj/datasets/proteins.16MB,16777215,39.646971,159340722976,12470227,17127954
1172,psa,1,/home/unsj/datasets/proteins.16MB,16777215,39.931852,159333087433,12290530,16890466
1173,psa,1,/home/unsj/datasets/proteins.16MB,16777215,39.139164,159330957081,12449096,16890984
1174,psa,1,/home/unsj/datasets/dna.4MB,4194303,8.865534,34511295833,934254,3701932
1175,psa,1,/home/unsj/datasets/dna.4MB,4194303,8.902133,34509433647,956869,3735199
1176,psa,1,/home/unsj/datasets/dna.4MB,4194303,8.909095,34509102906,972530,3748138
1177,psa,1,/home/unsj/datasets/proteins.16MB,16777215,22.254836,76257328410,12245051,6721558
1178,psa,1,/home/unsj/datasets/proteins.16MB,16777215,22.357224,76257505047,12228803,6730853
1179,psa,1,/home/unsj/datasets/proteins.16MB,16777215,22.268261,76257604686,12150474,6737335
1180,psa,1,/home/unsj/datasets/dna.4MB,4194303,4.218215,12552541980,959584,1176717
1181,psa,1,/home/unsj/datasets/dna.4MB,4194303,4.184616,12552552836,940083,1161988
1182,psa,1,/home/unsj/datasets/dna.4MB,4194303,4.256400,12552564382,946235,1151440
1183,psa,1,/home/unsj/datasets/proteins.16MB,16777215,30.788933,117112147775,11672664,11777430
1184,psa,1,/home/unsj/datasets/proteins.16MB,16777215,30.665357,117112185544,11804224,11932995
1185,psa,1,/home/unsj/datasets/proteins.16MB,16777215,30.195492,117111730583,11806914,11796610
1186,psa,1,/home/unsj/datasets/dna.4MB,4194303,6.662413,23773930836,823773,2427794
1187,psa,1,/home/unsj/datasets/dna.4MB,4194303,6.568483,23773701636,809583,2417582
1188,psa,1,/home/unsj/datasets/dna.4MB,4194303,6.613483,23773845135,835833,2448994
1189,psa,1,/home/unsj/datasets/proteins.1MB,1048575,2.129809,7488899139,118537,801199
1190,psa,1,/home/unsj/datasets/proteins.1MB,1048575,2.139513,7488415998,115561,801287
1191,psa,1,/home/unsj/datasets/proteins.1MB,1048575,2.160680,7488422712,117755,804386
1192,psa,1,/home/unsj/datasets/dna.64MB,67108863,189.964033,710850091077,193226484,77011396
1193,psa,1,/home/unsj/datasets/dna.64MB,67108863,185.978634,710814755003,252656351,75945710
1194,psa,1,/home/unsj/datasets/dna.64MB,67108863,186.984730,710810753219,245142940,76042999
1195,psa,1,/home/unsj/datasets/proteins.1MB,1048575,0.745073,1696563595,674524,239653
1196,psa,1,/home/unsj/datasets/proteins.1MB,1048575,0.724904,1696530023,260497,176105
1197,psa,1,/home/unsj/datasets/proteins.1MB,1048575,0.714459,1696468519,294439,192848
1198,psa,1,/home/unsj/datasets/dna.64MB,67108863,112.994003,367180005340,249960726,35506367
1199,psa,1,/home/unsj/datasets/dna.64MB,67108863,120.212153,367188573652,245304237,35860301
1200,psa,1,/home/unsj/datasets/dna.64MB,67108863,121.147788,367189320704,250372227,35799089
1201,psa,1,/home/unsj/datasets/proteins.1MB,1048575,1.507253,4810186088,432737,481050
1202,psa,1,/home/unsj/datasets/proteins.1MB,1048575,1.487806,4810124409,138408,455392
1203,psa,1,/home/unsj/datasets/proteins.1MB,1048575,1.501410,4810281829,189773,479059
1204,psa,1,/home/unsj/datasets/dna.64MB,67108863,157.544552,539201751533,236729316,56307685
1205,psa,1,/home/unsj/datasets/dna.64MB,67108863,149.106759,539193174739,231567716,55673650
1206,psa,1,/home/unsj/datasets/dna.64MB,67108863,149.391281,539193807433,236170150,55686196
1207,psa,1,/home/unsj/datasets/proteins.2MB,2097151,4.449425,16528207174,865105,1749828
1208,psa,1,/home/unsj/datasets/proteins.2MB,2097151,4.399944,16527113341,814944,1751537
1209,psa,1,/home/unsj/datasets/proteins.2MB,2097151,4.406498,16526957855,844414,1747104
1210,psa,1,/home/unsj/datasets/dna.8MB,8388607,19.495012,73936777300,7534656,8041790
1211,psa,1,/home/unsj/datasets/dna.8MB,8388607,19.176503,73932291530,8329463,7925688
1212,psa,1,/home/unsj/datasets/dna.8MB,8388607,19.428697,73931845909,7844869,8033297
1213,psa,1,/home/unsj/datasets/proteins.2MB,2097151,2.006808,5500581210,467513,447134
1214,psa,1,/home/unsj/datasets/proteins.2MB,2097151,2.043225,5500531455,413471,408572
1215,psa,1,/home/unsj/datasets/proteins.2MB,2097151,2.003015,5500488208,420719,412967
1216,psa,1,/home/unsj/datasets/dna.8MB,8388607,9.948704,30515820849,7541363,2886006
1217,psa,1,/home/unsj/datasets/dna.8MB,8388607,9.582086,30515508969,7106974,2894591
1218,psa,1,/home/unsj/datasets/dna.8MB,8388607,9.915344,30516013519,7546502,2887628
1219,psa,1,/home/unsj/datasets/proteins.2MB,2097151,3.256995,11191234178,414167,1091087
1220,psa,1,/home/unsj/datasets/proteins.2MB,2097151,3.206268,11191195546,326993,1090925
1221,psa,1,/home/unsj/datasets/proteins.2MB,2097151,3.220499,11191287840,350300,1091933
1222,psa,1,/home/unsj/datasets/dna.8MB,8388607,14.605037,52469201671,6668330,5438478
1223,psa,1,/home/unsj/datasets/dna.8MB,8388607,14.584685,52469312876,6659926,5449381
1224,psa,1,/home/unsj/datasets/dna.8MB,8388607,14.628568,52469217709,7211710,5445340
1225,psa,1,/home/unsj/datasets/proteins.32MB,33554431,84.025372,335994212006,52555369,35864614
1226,psa,1,/home/unsj/datasets/proteins.32MB,33554431,84.570086,335979445299,54881308,35891253
1227,psa,1,/home/unsj/datasets/proteins.32MB,33554431,86.750938,335978961357,57506090,36381852
1228,psa,1,/home/unsj/datasets/english.128MB,134217727,483.822168,1658100589841,526685885,163192432
1229,psa,1,/home/unsj/datasets/english.128MB,134217727,525.232793,1658443549987,486038355,163514191
1230,psa,1,/home/unsj/datasets/english.128MB,134217727,511.186110,1658129101411,484830309,164519288
1231,psa,1,/home/unsj/datasets/proteins.32MB,33554431,50.172517,167747156693,47857003,15685354
1232,psa,1,/home/unsj/datasets/proteins.32MB,33554431,50.563072,167731741947,47951188,15671840
1233,psa,1,/home/unsj/datasets/proteins.32MB,33554431,48.493767,167727186850,47508052,15510959
1234,psa,1,/home/unsj/datasets/english.128MB,134217727,301.978899,974833427491,518934310,80255044
1235,psa,1,/home/unsj/datasets/english.128MB,134217727,310.026350,974775630536,830518985,80484722
1236,psa,1,/home/unsj/datasets/english.128MB,134217727,287.827697,974741979978,780700961,79672237
1237,psa,1,/home/unsj/datasets/proteins.32MB,33554431,71.481655,250952915304,113706207,26083883
1238,psa,1,/home/unsj/datasets/proteins.32MB,33554431,67.697462,250948933309,103364644,25800161
1239,psa,1,/home/unsj/datasets/proteins.32MB,33554431,67.570204,250948745390,95854704,25807083
1240,psa,1,/home/unsj/datasets/english.128MB,134217727,402.241557,1314891433481,1009560642,122601329
1241,psa,1,/home/unsj/datasets/english.128MB,134217727,374.226501,1314937946202,477860448,120536492
1242,psa,1,/home/unsj/datasets/english.128MB,134217727,392.434654,1314942029458,482662664,121446698
1243,psa,1,/home/unsj/datasets/proteins.4MB,4194303,8.709569,34749071210,962067,3710384
1244,psa,1,/home/unsj/datasets/proteins.4MB,4194303,8.935770,34747571802,997814,3747867
1245,psa,1,/home/unsj/datasets/proteins.4MB,4194303,8.858899,34747133526,956484,3696076
1246,psa,1,/home/unsj/datasets/english.16MB,16777215,44.958934,175652933554,13219821,17131103
1247,psa,1,/home/unsj/datasets/english.16MB,16777215,44.677099,175644906307,13053311,16894802
1248,psa,1,/home/unsj/datasets/english.16MB,16777215,45.127621,175644209128,13055780,16878519
1249,psa,1,/home/unsj/datasets/proteins.4MB,4194303,4.285824,13308927636,955351,1134110
1250,psa,1,/home/unsj/datasets/proteins.4MB,4194303,4.290980,13308835610,953066,1108953
1251,psa,1,/home/unsj/datasets/proteins.4MB,4194303,4.282460,13308869560,956925,1107559
1252,psa,1,/home/unsj/datasets/english.16MB,16777215,26.208085,89875720786,12733580,6781311
1253,psa,1,/home/unsj/datasets/english.16MB,16777215,26.658660,89875976724,12779192,6778611
1254,psa,1,/home/unsj/datasets/english.16MB,16777215,26.159640,89875517654,12691450,6774040
1255,psa,1,/home/unsj/datasets/proteins.4MB,4194303,6.587281,24096428838,842499,2453713
1256,psa,1,/home/unsj/datasets/proteins.4MB,4194303,6.534446,24096517051,860591,2455076
1257,psa,1,/home/unsj/datasets/proteins.4MB,4194303,6.533344,24096491724,872938,2451187
1258,psa,1,/home/unsj/datasets/english.16MB,16777215,35.849770,132732681827,12532789,11941879
1259,psa,1,/home/unsj/datasets/english.16MB,16777215,35.526930,132731875435,12448987,11799371
1260,psa,1,/home/unsj/datasets/english.16MB,16777215,35.498678,132732108753,12274532,11805150
1261,psa,1,/home/unsj/datasets/proteins.64MB,67108863,180.553178,707764933827,162223849,75966147
1262,psa,1,/home/unsj/datasets/proteins.64MB,67108863,186.084442,707738968080,162795377,76959556
1263,psa,1,/home/unsj/datasets/proteins.64MB,67108863,186.565615,707735867337,161923308,77020480
1264,psa,1,/home/unsj/datasets/english.1MB,1048575,2.083800,7334426498,112071,796164
1265,psa,1,/home/unsj/datasets/english.1MB,1048575,2.114556,7334043860,112259,796226
1266,psa,1,/home/unsj/datasets/english.1MB,1048575,2.097648,7334009446,118462,801577
1267,psa,1,/home/unsj/datasets/proteins.64MB,67108863,114.374644,368083991166,161889576,35639653
1268,psa,1,/home/unsj/datasets/proteins.64MB,67108863,108.920193,368078023907,161032980,35364125
1269,psa,1,/home/unsj/datasets/proteins.64MB,67108863,108.251430,368077736171,160809611,35350054
1270,psa,1,/home/unsj/datasets/english.1MB,1048575,0.658096,1501049362,98251,151888
1271,psa,1,/home/unsj/datasets/english.1MB,1048575,0.657633,1501067770,97231,108088
1272,psa,1,/home/unsj/datasets/english.1MB,1048575,0.656685,1501060402,96660,125201
1273,psa,1,/home/unsj/datasets/proteins.64MB,67108863,146.219583,536789929202,158812213,55628060
1274,psa,1,/home/unsj/datasets/proteins.64MB,67108863,145.964778,536789237744,159137501,55653902
1275,psa,1,/home/unsj/datasets/proteins.64MB,67108863,149.830690,536793215733,160390467,56253586
1276,psa,1,/home/unsj/datasets/english.1MB,1048575,1.432981,4644167603,80596,477895
1277,psa,1,/home/unsj/datasets/english.1MB,1048575,1.432720,4644150802,78411,469826
1278,psa,1,/home/unsj/datasets/english.1MB,1048575,1.432034,4644156841,78076,468928
1279,psa,1,/home/unsj/datasets/proteins.8MB,8388607,18.625729,73995194684,2896132,8035688
1280,psa,1,/home/unsj/datasets/proteins.8MB,8388607,18.319923,73990845486,2817463,7918310
1281,psa,1,/home/unsj/datasets/proteins.8MB,8388607,18.436147,73990433196,2853796,7923649
1282,psa,1,/home/unsj/datasets/english.2MB,2097151,4.204173,15845578737,344412,1744685
1283,psa,1,/home/unsj/datasets/english.2MB,2097151,4.228684,15844606483,336489,1716045
1284,psa,1,/home/unsj/datasets/english.2MB,2097151,4.155229,15844344781,325582,1708374
1285,psa,1,/home/unsj/datasets/proteins.8MB,8388607,9.573762,31900386324,2821565,2825429
1286,psa,1,/home/unsj/datasets/proteins.8MB,8388607,9.456677,31900197828,2765341,2835871
1287,psa,1,/home/unsj/datasets/proteins.8MB,8388607,9.588696,31900398952,2784190,2833611
1288,psa,1,/home/unsj/datasets/english.2MB,2097151,1.769963,4695312915,319551,397859
1289,psa,1,/home/unsj/datasets/english.2MB,2097151,1.769395,4695268216,320080,387759
1290,psa,1,/home/unsj/datasets/english.2MB,2097151,1.778160,4695223113,327631,406323
1291,psa,1,/home/unsj/datasets/proteins.8MB,8388607,14.089509,52744286477,2638549,5428408
1292,psa,1,/home/unsj/datasets/proteins.8MB,8388607,13.904845,52743896408,2646100,5441639
1293,psa,1,/home/unsj/datasets/proteins.8MB,8388607,13.904324,52743920043,2662670,5441701
1294,psa,1,/home/unsj/datasets/english.2MB,2097151,3.046930,10474404171,279786,1100406
1295,psa,1,/home/unsj/datasets/english.2MB,2097151,3.044349,10474408265,281900,1086609
1296,psa,1,/home/unsj/datasets/english.2MB,2097151,3.059509,10474445611,263244,1079533
